,time,syntax_penn_tok2,syntax_penn_lem2,lexical_tok2,lexical_lem2,cosine_semanticL,partner_direction,condition_info
585,47,0.0,0.03952847075210474,0.0,0.0,0.653397269922514,r>l,dyad26-dyad38-cond1
586,48,0.0,0.18257418583505536,0.0,0.0,0.6867778182589277,l>r,dyad26-dyad38-cond1
587,49,0.18257418583505536,0.0,0.0,0.0,0.46087964076812593,r>l,dyad26-dyad38-cond1
588,50,0.0,0.0,0.0,0.0,0.2978682486072004,l>r,dyad26-dyad38-cond1
589,51,0.0,0.10846522890932808,0.0,0.0,0.46509878105903746,r>l,dyad26-dyad38-cond1
590,52,0.08606629658238703,0.0,0.08606629658238703,0.08606629658238703,0.7351755142272839,l>r,dyad26-dyad38-cond1
591,53,0.0,0.21320071635561044,0.0,0.0,0.5358305713468046,r>l,dyad26-dyad38-cond1
592,54,0.0,0.0,0.0,0.0,0.45477655241853243,l>r,dyad26-dyad38-cond1
593,55,0.0,0.0,0.0,0.0,0.3447306307039233,r>l,dyad26-dyad38-cond1
594,56,0.15075567228888181,0.21320071635561047,0.0,0.0,0.43651182348477735,l>r,dyad26-dyad38-cond1
595,57,0.10825317547305484,0.16666666666666666,0.0545544725589981,0.0545544725589981,0.7820499879636461,r>l,dyad26-dyad38-cond1
596,58,0.10206207261596577,0.18973665961010275,0.0,0.0,0.8288616803961708,l>r,dyad26-dyad38-cond1
597,59,0.0,0.27386127875258304,0.0,0.0,0.7119194857829727,r>l,dyad26-dyad38-cond1
598,60,0.0,0.1924500897298753,0.0,0.0,0.5500472455647802,l>r,dyad26-dyad38-cond1
599,61,0.0,0.0,0.0,0.0,0.5295557525701006,r>l,dyad26-dyad38-cond1
600,62,0.0,0.0,0.0,0.0,0.5912197614737382,l>r,dyad26-dyad38-cond1
601,0,0.061898446059017294,0.4383972994809528,0.0,0.0,0.4930818220667186,l>r,dyad28-dyad35-cond1
602,1,0.0,0.11624763874381928,0.0,0.0,0.3223430911723639,r>l,dyad28-dyad35-cond1
603,2,0.0,0.0,0.0,0.0,0.3022821287671642,l>r,dyad28-dyad35-cond1
604,3,0.0,0.0,0.0,0.0,0.31056967270154967,r>l,dyad28-dyad35-cond1
605,4,0.0,0.13130643285972254,0.0,0.0,0.22263880524283286,l>r,dyad28-dyad35-cond1
606,5,0.0,0.24999999999999994,0.0,0.0,0.2703709390123228,r>l,dyad28-dyad35-cond1
607,6,0.28319693016191544,0.3410955201203233,0.036860489038724284,0.035355339059327376,0.6601783673624214,l>r,dyad28-dyad35-cond1
608,7,0.3561978058282742,0.4145924946170866,0.22291128503014115,0.2672612419124244,0.5595925864605821,r>l,dyad28-dyad35-cond1
609,8,0.061313933948496574,0.12725695259515554,0.0,0.05976143046671968,0.4297051427951617,l>r,dyad28-dyad35-cond1
610,9,0.13245323570650439,0.12909944487358055,0.0,0.0,0.5715776438871285,r>l,dyad28-dyad35-cond1
611,10,0.0,0.0,0.0,0.0,0.5240586274273362,l>r,dyad28-dyad35-cond1
612,11,0.0,0.0,0.0,0.0,0.5672328778394397,r>l,dyad28-dyad35-cond1
613,12,0.0,0.0,0.0,0.0,0.4601518774236806,l>r,dyad28-dyad35-cond1
614,13,0.29649972666444047,0.14824986333222023,0.0,0.0,0.6121199486807682,r>l,dyad28-dyad35-cond1
615,14,0.0,0.0,0.0,0.0,0.6914271085735307,l>r,dyad28-dyad35-cond1
616,15,0.0,0.0,0.17677669529663687,0.17677669529663687,0.577528849055454,r>l,dyad28-dyad35-cond1
617,16,0.08219949365267865,0.16012815380508713,0.0,0.0,0.4966104662858676,l>r,dyad28-dyad35-cond1
618,17,0.20412414523193154,0.3065696697424829,0.040128617695256406,0.040128617695256406,0.7502445329111865,r>l,dyad28-dyad35-cond1
619,18,0.37908769828787287,0.415339305320932,0.03179815003744467,0.03179815003744467,0.7521250836702319,l>r,dyad28-dyad35-cond1
620,19,0.05773502691896258,0.1111111111111111,0.0,0.0,0.6009905009669138,r>l,dyad28-dyad35-cond1
621,20,0.2688664289689325,0.27558912730477525,0.0,0.0,0.6202095505406003,l>r,dyad28-dyad35-cond1
622,21,0.14726420810214477,0.4528391448839648,0.0,0.0,0.8179885570111861,r>l,dyad28-dyad35-cond1
623,22,0.0,0.22360679774997896,0.0,0.0,0.5065244408887597,l>r,dyad28-dyad35-cond1
624,23,0.0,0.0,0.0,0.0,0.42432330504239424,r>l,dyad28-dyad35-cond1
625,24,0.0,0.0,0.0,0.0,0.6311670191234279,l>r,dyad28-dyad35-cond1
626,25,0.0,0.0,0.0,0.0,0.2805261088476281,r>l,dyad28-dyad35-cond1
627,26,0.0,0.0,0.0,0.0,0.30506870840556943,l>r,dyad28-dyad35-cond1
628,27,0.0,0.0,0.0,0.0,0.3228214918916321,r>l,dyad28-dyad35-cond1
629,28,0.0,0.0,0.0,0.0,0.165819226501143,l>r,dyad28-dyad35-cond1
630,29,0.032616403652672106,0.3618136134933163,0.0,0.0,0.5491909304002192,r>l,dyad28-dyad35-cond1
631,30,0.0,0.19069251784911848,0.0,0.0,0.5203709872740522,l>r,dyad28-dyad35-cond1
632,31,0.0,0.0,0.0,0.0,0.2640275631844998,r>l,dyad28-dyad35-cond1
633,32,0.0,0.07273929674533079,0.0,0.0,0.45420216934803503,l>r,dyad28-dyad35-cond1
634,33,0.0,0.06415002990995841,0.0,0.0,0.5450061843790878,r>l,dyad28-dyad35-cond1
635,34,0.0,0.07273929674533079,0.0,0.0,0.6234884956224367,l>r,dyad28-dyad35-cond1
636,35,0.19918863762856526,0.2706659809803834,0.0,0.0,0.8265820497565021,r>l,dyad28-dyad35-cond1
637,36,0.08770580193070293,0.08770580193070293,0.0,0.0,0.5503767700551446,l>r,dyad28-dyad35-cond1
638,37,0.0,0.15811388300841897,0.0,0.0,0.37289774959275657,r>l,dyad28-dyad35-cond1
639,38,0.24573659359149527,0.19518001458970666,0.0,0.0,0.6022133419903287,l>r,dyad28-dyad35-cond1
640,39,0.12038585308576923,0.25197631533948484,0.0,0.0,0.591247729811481,r>l,dyad28-dyad35-cond1
641,40,0.0,0.1091089451179962,0.0,0.0,0.48314507617000735,l>r,dyad28-dyad35-cond1
642,41,0.0472455591261534,0.1889822365046136,0.0,0.0,0.6750821116078557,r>l,dyad28-dyad35-cond1
643,42,0.3115301852758865,0.43639871743591335,0.0,0.0,0.8227206439060255,l>r,dyad28-dyad35-cond1
644,43,0.23077487353158946,0.29793978576556196,0.0,0.0,0.7688410235465888,r>l,dyad28-dyad35-cond1
645,44,0.17677669529663687,0.24748737341529162,0.0,0.0,0.6393863240986257,l>r,dyad28-dyad35-cond1
646,45,0.40981741124433235,0.46649518070735563,0.0,0.023531040266750583,0.7062116690494622,r>l,dyad28-dyad35-cond1
647,46,0.32863850449916043,0.4386982931995433,0.11363310286178552,0.11095900821829636,0.8126839752630443,l>r,dyad28-dyad35-cond1
648,47,0.37190613902597885,0.4147806778921701,0.11651034560709259,0.135928736541608,0.8027366361354673,r>l,dyad28-dyad35-cond1
649,48,0.4615663313770509,0.44271887242357305,0.037742567804819854,0.037742567804819854,0.6811433636649666,l>r,dyad28-dyad35-cond1
650,49,0.0,0.0,0.0,0.0,0.44766901993880737,r>l,dyad28-dyad35-cond1
651,50,0.0,0.0,0.0,0.0,0.5769657670850504,l>r,dyad28-dyad35-cond1
652,0,0.1259881576697424,0.14907119849998599,0.0,0.0,0.3830753233484029,l>r,dyad28-dyad39-cond1
653,1,0.0,0.0,0.0,0.0,0.2686054637268589,r>l,dyad28-dyad39-cond1
654,2,0.0,0.0,0.0,0.0,0.35696558268109624,l>r,dyad28-dyad39-cond1
655,3,0.19851666679418606,0.16609095970747995,0.0,0.0,0.4033532903596828,r>l,dyad28-dyad39-cond1
656,4,0.05360562674188975,0.1072112534837795,0.0,0.0,0.35081185956956396,l>r,dyad28-dyad39-cond1
657,5,0.0,0.0,0.0,0.0,0.5054751865490331,r>l,dyad28-dyad39-cond1
658,6,0.0,0.0,0.0,0.0,0.5234239508599857,l>r,dyad28-dyad39-cond1
659,7,0.2182178902359924,0.2182178902359924,0.0,0.0,0.43636928290445387,r>l,dyad28-dyad39-cond1
660,8,0.16116459280507606,0.3223291856101521,0.0,0.0,0.33654865823404556,l>r,dyad28-dyad39-cond1
661,9,0.17407765595569785,0.17407765595569785,0.0,0.0,0.4897611468404546,r>l,dyad28-dyad39-cond1
662,10,0.1649572197684645,0.15569978883230462,0.0,0.0,0.6042542408417583,l>r,dyad28-dyad39-cond1
663,11,0.13109470506889243,0.11769797726729993,0.0,0.0,0.5593421351720109,r>l,dyad28-dyad39-cond1
664,12,0.08671099695241198,0.1649572197684645,0.0,0.0,0.39384162343680307,l>r,dyad28-dyad39-cond1
665,13,0.29649972666444047,0.29649972666444047,0.0,0.0,0.596777295443494,r>l,dyad28-dyad39-cond1
666,14,0.056613851707229795,0.16984155512168939,0.0,0.0,0.7019325446064482,l>r,dyad28-dyad39-cond1
667,15,0.43301270189221935,0.43301270189221935,0.0,0.0,0.509816539910093,r>l,dyad28-dyad39-cond1
668,16,0.0,0.0,0.0,0.0,0.46480882613736463,l>r,dyad28-dyad39-cond1
669,17,0.16329931618554522,0.1516196087157807,0.08512565307587487,0.08512565307587487,0.6693074073531465,r>l,dyad28-dyad39-cond1
670,18,0.2498780190217697,0.3115010094837295,0.034279558509553054,0.034279558509553054,0.7447356407663412,l>r,dyad28-dyad39-cond1
671,19,0.1912730139190015,0.1867718419094071,0.0,0.0,0.4541866168604991,r>l,dyad28-dyad39-cond1
672,20,0.2886751345948129,0.3355780276070122,0.0700140042014005,0.0700140042014005,0.4679414612976591,l>r,dyad28-dyad39-cond1
673,21,0.1976423537605237,0.4043680421515942,0.0,0.0,0.6654711504559562,r>l,dyad28-dyad39-cond1
674,22,0.17078251276599332,0.3730019232961255,0.0,0.0,0.7272498820222923,l>r,dyad28-dyad39-cond1
675,23,0.0,0.0,0.0,0.0,0.5750869853740089,r>l,dyad28-dyad39-cond1
676,24,0.0,0.0,0.0,0.0,0.613230333729202,l>r,dyad28-dyad39-cond1
677,25,0.0,0.0,0.0,0.0,0.2936054217428894,r>l,dyad28-dyad39-cond1
678,26,0.0,0.0,0.0,0.0,0.3175416789950285,l>r,dyad28-dyad39-cond1
679,27,0.0,0.0,0.0,0.0,0.3274545018682504,r>l,dyad28-dyad39-cond1
680,28,0.0,0.0,0.0,0.0,0.3436220746976397,l>r,dyad28-dyad39-cond1
681,29,0.2810913475705226,0.34655164004183603,0.04600437062282361,0.04600437062282361,0.8809957791653672,r>l,dyad28-dyad39-cond1
682,30,0.04612656040144425,0.04264014327112208,0.0,0.0,0.5570333740567516,l>r,dyad28-dyad39-cond1
683,31,0.0,0.0,0.0,0.0,0.4799295676223161,r>l,dyad28-dyad39-cond1
684,32,0.1019294382875251,0.14064216928154863,0.0,0.0,0.5415898452279785,l>r,dyad28-dyad39-cond1
685,33,0.19245008972987526,0.35355339059327373,0.048112522432468816,0.048112522432468816,0.751652316133425,r>l,dyad28-dyad39-cond1
686,34,0.09245003270420486,0.18490006540840973,0.0,0.0,0.5811658984400122,l>r,dyad28-dyad39-cond1
687,35,0.21997067253202995,0.2932942300427066,0.042796049251091296,0.042796049251091296,0.8076482016553351,r>l,dyad28-dyad39-cond1
688,36,0.23414776280198543,0.35778710294039245,0.0,0.0,0.7165496251552447,l>r,dyad28-dyad39-cond1
689,37,0.4216370213557839,0.33633639699815626,0.03904344047215152,0.03904344047215152,0.6116156014318594,r>l,dyad28-dyad39-cond1
690,38,0.0890870806374748,0.0,0.0,0.0,0.3541925702969507,l>r,dyad28-dyad39-cond1
691,39,0.0,0.1091089451179962,0.0,0.0,0.5132939937778069,r>l,dyad28-dyad39-cond1
692,40,0.0,0.11547005383792516,0.0,0.0,0.7265715892681993,l>r,dyad28-dyad39-cond1
693,41,0.17177950029416048,0.23521876807019254,0.05443310539518173,0.05443310539518173,0.7135077234834555,r>l,dyad28-dyad39-cond1
694,42,0.2551551815399144,0.3127716210856122,0.0,0.0,0.646520844944058,l>r,dyad28-dyad39-cond1
695,43,0.03892494720807615,0.04188539082916955,0.12598815766974242,0.12038585308576921,0.6693011157323613,r>l,dyad28-dyad39-cond1
696,44,0.04564354645876384,0.049690399499995326,0.13245323570650436,0.13245323570650436,0.7294568514686725,l>r,dyad28-dyad39-cond1
697,45,0.1857594041917843,0.3415650255319866,0.0,0.0,0.7871813753497559,r>l,dyad28-dyad39-cond1
698,46,0.21016277499709352,0.24246432248443597,0.0,0.0,0.7339392990296366,l>r,dyad28-dyad39-cond1
699,47,0.20739033894608505,0.19900743804199783,0.0,0.0,0.7105611288386912,r>l,dyad28-dyad39-cond1
700,48,0.35176323534072423,0.4336136913582565,0.05847053462046861,0.05847053462046861,0.6678167734203835,l>r,dyad28-dyad39-cond1
701,49,0.0,0.0,0.0,0.0,0.6626366441517041,r>l,dyad28-dyad39-cond1
702,50,0.13608276348795434,0.13608276348795434,0.0,0.0,0.5417182522925517,l>r,dyad28-dyad39-cond1
703,0,0.0,0.0,0.0,0.0,0.5962190481541109,l>r,dyad29-dyad42-cond1
704,1,0.10206207261596577,0.3061862178478973,0.0,0.0,0.6192999770050277,r>l,dyad29-dyad42-cond1
705,2,0.24253562503633297,0.34668762264076824,0.0,0.0,0.6903209878079397,l>r,dyad29-dyad42-cond1
706,3,0.21693045781865616,0.12403473458920847,0.0,0.0,0.6073953097645478,r>l,dyad29-dyad42-cond1
707,4,0.0,0.2581988897471611,0.0,0.0,0.2606134200236223,l>r,dyad29-dyad42-cond1
708,5,0.0,0.29814239699997197,0.0,0.0,0.33111906580494543,r>l,dyad29-dyad42-cond1
709,6,0.3086066999241839,0.29814239699997197,0.0,0.0,0.6162859675860778,l>r,dyad29-dyad42-cond1
710,7,0.0,0.23570226039551587,0.0,0.0,0.590420930127163,r>l,dyad29-dyad42-cond1
711,8,0.0,0.0,0.0,0.0,0.35060698592589346,l>r,dyad29-dyad42-cond1
712,9,0.5773502691896258,0.5773502691896258,0.0,0.0,0.23028979546799977,r>l,dyad29-dyad42-cond1
713,10,0.0,0.0,0.0,0.0,0.5236034799616535,l>r,dyad29-dyad42-cond1
714,11,0.23570226039551587,0.23570226039551587,0.0,0.0,0.41614509044217896,r>l,dyad29-dyad42-cond1
715,12,0.0,0.5773502691896258,0.0,0.0,0.48518635434456314,l>r,dyad29-dyad42-cond1
716,13,0.0,0.0,0.0,0.0,0.2967747893603844,r>l,dyad29-dyad42-cond1
717,14,0.15811388300841897,0.15811388300841897,0.0,0.0,0.3448355241956613,l>r,dyad29-dyad42-cond1
718,15,0.0,0.0,0.0,0.0,0.6637284371770088,r>l,dyad29-dyad42-cond1
719,16,0.11470786693528087,0.1091089451179962,0.0,0.0,0.45904483328754586,l>r,dyad29-dyad42-cond1
720,17,0.11470786693528087,0.1091089451179962,0.0,0.0,0.32921526987794647,r>l,dyad29-dyad42-cond1
721,18,0.0,0.0,0.0,0.0,0.1925725404335913,l>r,dyad29-dyad42-cond1
722,19,0.1951800145897066,0.09166984970282112,0.0,0.0,0.1215157472659445,r>l,dyad29-dyad42-cond1
723,20,0.06454972243679027,0.2858309752375147,0.0,0.0,0.46348622219729085,l>r,dyad29-dyad42-cond1
724,21,0.2834733547569204,0.1781741612749496,0.0,0.0,0.3381111085083791,r>l,dyad29-dyad42-cond1
725,22,0.0,0.2182178902359924,0.0,0.0,0.36697673204297643,l>r,dyad29-dyad42-cond1
726,23,0.0,0.0,0.0,0.0,0.31283139125120063,r>l,dyad29-dyad42-cond1
727,24,0.2886751345948129,0.2886751345948129,0.0,0.0,0.40135548010152466,l>r,dyad29-dyad42-cond1
728,25,0.0,0.0,0.0,0.0,0.10374770631241947,r>l,dyad29-dyad42-cond1
729,26,0.0,0.0,0.0,0.0,0.12507531432680974,l>r,dyad29-dyad42-cond1
730,27,0.0,0.24077170617153845,0.0,0.0,0.4430255738702664,r>l,dyad29-dyad42-cond1
731,28,0.11566298639324807,0.2891574659831202,0.0,0.0,0.5574428567257421,l>r,dyad29-dyad42-cond1
732,29,0.0,0.06726727939963126,0.0,0.0,0.5855589739635587,r>l,dyad29-dyad42-cond1
733,30,0.0,0.0,0.0,0.0,0.38693740533048004,l>r,dyad29-dyad42-cond1
734,31,0.15075567228888181,0.15075567228888181,0.0,0.0,0.5237077470067614,r>l,dyad29-dyad42-cond1
735,32,0.15811388300841897,0.15811388300841897,0.06415002990995841,0.06415002990995841,0.7370506639153346,l>r,dyad29-dyad42-cond1
736,33,0.17574991006549875,0.20549873413169661,0.0,0.0,0.688540884674916,r>l,dyad29-dyad42-cond1
737,34,0.11572751247156894,0.13130643285972254,0.0,0.0,0.7430642681508312,l>r,dyad29-dyad42-cond1
738,0,0.0,0.0,0.0,0.0,0.6096539365785405,l>r,dyad30-dyad15-cond1
739,1,0.0,0.0,0.0,0.0,0.3956557640895755,r>l,dyad30-dyad15-cond1
740,2,0.18257418583505536,0.27386127875258304,0.0,0.0,0.6676517851666975,l>r,dyad30-dyad15-cond1
741,3,0.0,0.10206207261596577,0.0,0.0,0.5336838880199577,r>l,dyad30-dyad15-cond1
742,4,0.18394180184548972,0.26064301757134345,0.0,0.0,0.5931486619334577,l>r,dyad30-dyad15-cond1
743,5,0.3541002639140851,0.3127716210856122,0.0,0.0,0.6560851891045693,r>l,dyad30-dyad15-cond1
744,6,0.23354968324845687,0.2267786838055363,0.06711560552140244,0.06711560552140244,0.6336612340579091,l>r,dyad30-dyad15-cond1
745,7,0.0,0.0,0.0,0.0,0.3093902136599921,r>l,dyad30-dyad15-cond1
746,8,0.0,0.0,0.0,0.0,0.1613460267355853,l>r,dyad30-dyad15-cond1
747,9,0.0,0.0,0.0,0.0,0.4988658309176981,r>l,dyad30-dyad15-cond1
748,10,0.0,0.24999999999999994,0.0,0.0,0.38423896064214436,l>r,dyad30-dyad15-cond1
749,11,0.0,0.0,0.0,0.0,0.25491832604385245,r>l,dyad30-dyad15-cond1
750,12,0.0,0.0,0.0,0.0,0.40795825348040715,l>r,dyad30-dyad15-cond1
751,13,0.0,0.12909944487358058,0.0,0.0,0.4601382323462804,r>l,dyad30-dyad15-cond1
752,14,0.0,0.0,0.0,0.0,0.40032625661210497,l>r,dyad30-dyad15-cond1
753,15,0.29095718698132317,0.47286624374346037,0.0,0.0,0.48915726202061394,r>l,dyad30-dyad15-cond1
754,16,0.0,0.20851441405707477,0.0,0.0,0.314615963620425,l>r,dyad30-dyad15-cond1
755,17,0.0,0.0,0.0,0.0,0.39797244209611504,r>l,dyad30-dyad15-cond1
756,18,0.0,0.0,0.0,0.0,0.69686833931856,l>r,dyad30-dyad15-cond1
757,19,0.14569287935358963,0.045267873021259265,0.0,0.0,0.7401325146355991,r>l,dyad30-dyad15-cond1
758,20,0.22360679774997896,0.23145502494313788,0.0861460984507896,0.0861460984507896,0.7402332487381117,l>r,dyad30-dyad15-cond1
759,21,0.0,0.16641005886756874,0.0,0.0,0.5072849280065996,r>l,dyad30-dyad15-cond1
760,22,0.0,0.08164965809277261,0.0,0.0,0.5895184289055563,l>r,dyad30-dyad15-cond1
761,23,0.0,0.16666666666666669,0.0,0.0,0.395060131416602,r>l,dyad30-dyad15-cond1
762,24,0.0,0.3086066999241838,0.0,0.0,0.4030000717374518,l>r,dyad30-dyad15-cond1
763,25,0.0,0.2182178902359924,0.0,0.0,0.40583359190331403,r>l,dyad30-dyad15-cond1
764,26,0.0,0.0,0.0,0.0,0.4581763997769488,l>r,dyad30-dyad15-cond1
765,27,0.22645540682891918,0.21081851067789195,0.0,0.0,0.6099332161623722,r>l,dyad30-dyad15-cond1
766,28,0.0,0.0,0.0,0.0,0.5134526325076231,l>r,dyad30-dyad15-cond1
767,29,0.0,0.0,0.0,0.0,0.7176120524029914,r>l,dyad30-dyad15-cond1
768,30,0.0,0.0,0.0,0.0,0.6606362219390817,l>r,dyad30-dyad15-cond1
769,31,0.0,0.0,0.0,0.0,0.4168525201650932,r>l,dyad30-dyad15-cond1
770,32,0.0,0.0,0.0,0.0,0.4402621541204671,l>r,dyad30-dyad15-cond1
771,33,0.40824829046386296,0.40824829046386296,0.0,0.0,0.5517386574173652,r>l,dyad30-dyad15-cond1
772,34,0.0,0.0,0.0,0.0,0.1783250904406759,l>r,dyad30-dyad15-cond1
773,35,0.0,0.4082482904638631,0.0,0.0,0.47905548321673974,r>l,dyad30-dyad15-cond1
774,36,0.0,0.0,0.0,0.0,0.39747651946816087,l>r,dyad30-dyad15-cond1
775,37,0.2182178902359924,0.2182178902359924,0.0,0.0,0.6243201460633275,r>l,dyad30-dyad15-cond1
776,38,0.0,0.0,0.0,0.0,0.5697680892608492,l>r,dyad30-dyad15-cond1
777,0,0.13333333333333333,0.1856953381770519,0.0,0.0,0.44181194021379033,l>r,dyad30-dyad41-cond1
778,1,0.07453559924999299,0.07453559924999299,0.0,0.0,0.4486486699484098,r>l,dyad30-dyad41-cond1
779,2,0.0,0.0,0.0,0.0,0.5119208632673361,l>r,dyad30-dyad41-cond1
780,3,0.1336306209562122,0.125,0.0,0.0,0.5071518087452811,r>l,dyad30-dyad41-cond1
781,4,0.0,0.0,0.0,0.0,0.4645817561201311,l>r,dyad30-dyad41-cond1
782,5,0.0,0.0,0.0,0.0,0.4939699689591053,r>l,dyad30-dyad41-cond1
783,6,0.280056016805602,0.17677669529663687,0.0,0.0,0.5748976431781194,l>r,dyad30-dyad41-cond1
784,7,0.0,0.0,0.0,0.0,0.29910018126866156,r>l,dyad30-dyad41-cond1
785,8,0.26726124191242434,0.26726124191242434,0.0,0.0,0.3016980909308412,l>r,dyad30-dyad41-cond1
786,9,0.40089186286863654,0.40089186286863654,0.0,0.0,0.6831922847802001,r>l,dyad30-dyad41-cond1
787,10,0.0,0.20412414523193148,0.0,0.0,0.6029813237786315,l>r,dyad30-dyad41-cond1
788,11,0.5773502691896258,0.5773502691896258,0.0,0.0,0.42388136578592195,r>l,dyad30-dyad41-cond1
789,12,0.0,0.0,0.0,0.0,0.3500346610182936,l>r,dyad30-dyad41-cond1
790,13,0.2886751345948129,0.2886751345948129,0.0,0.0,0.7048804530094044,r>l,dyad30-dyad41-cond1
791,14,0.0,0.0,0.0,0.0,0.4707580600217406,l>r,dyad30-dyad41-cond1
792,15,0.29095718698132317,0.23643312187173018,0.0,0.0,0.6020035643691024,r>l,dyad30-dyad41-cond1
793,16,0.0,0.0,0.0,0.0,0.4447043615504447,l>r,dyad30-dyad41-cond1
794,17,0.0,0.0,0.0,0.0,0.4530150925738623,r>l,dyad30-dyad41-cond1
795,18,0.0,0.1632993161855452,0.0,0.0,0.4990240433317219,l>r,dyad30-dyad41-cond1
796,19,0.04141576832812911,0.404888165089458,0.0,0.0,0.5718012574978477,r>l,dyad30-dyad41-cond1
797,20,0.07930515857181443,0.0739221270954573,0.0,0.0,0.5600978592223524,l>r,dyad30-dyad41-cond1
798,21,0.0,0.11547005383792516,0.0,0.0,0.42464549460589196,r>l,dyad30-dyad41-cond1
799,22,0.282842712474619,0.282842712474619,0.0,0.0,0.5385565734436348,l>r,dyad30-dyad41-cond1
800,23,0.2886751345948129,0.2886751345948129,0.0,0.0,0.46582776666873793,r>l,dyad30-dyad41-cond1
801,24,0.2182178902359924,0.10206207261596577,0.0,0.0,0.48764739190253736,l>r,dyad30-dyad41-cond1
802,25,0.0,0.21650635094610968,0.0,0.0,0.6476082249247234,r>l,dyad30-dyad41-cond1
803,26,0.06154574548966636,0.05270462766947299,0.0,0.0,0.6257776734547044,l>r,dyad30-dyad41-cond1
804,27,0.1254363015010636,0.2,0.0,0.0,0.8176582702700952,r>l,dyad30-dyad41-cond1
805,28,0.1485562705416415,0.33351867298253507,0.07715167498104596,0.08006407690254358,0.8112173403038662,l>r,dyad30-dyad41-cond1
806,29,0.0,0.0,0.0,0.0,0.7253284981769188,r>l,dyad30-dyad41-cond1
807,30,0.0,0.0,0.0,0.0,0.5631782508037836,l>r,dyad30-dyad41-cond1
808,31,0.0,0.12909944487358055,0.0,0.0,0.5075825942022274,r>l,dyad30-dyad41-cond1
809,32,0.0,0.0,0.0,0.0,0.44087030041827857,l>r,dyad30-dyad41-cond1
810,33,0.0,0.0,0.0,0.0,0.5409124732722074,r>l,dyad30-dyad41-cond1
811,34,0.4364357804719848,0.3849001794597505,0.0,0.0,0.3364797588517394,l>r,dyad30-dyad41-cond1
812,35,0.0,0.2721655269759087,0.0,0.0,0.31551462806195585,r>l,dyad30-dyad41-cond1
813,36,0.5000000000000001,0.5000000000000001,0.0,0.0,0.41345257118262047,l>r,dyad30-dyad41-cond1
814,37,0.0,0.0,0.0,0.0,0.4859761656393524,r>l,dyad30-dyad41-cond1
815,38,0.2182178902359924,0.2073903389460851,0.0,0.0,0.6781348901270691,l>r,dyad30-dyad41-cond1
816,39,0.21107062802466747,0.2945959721156873,0.0,0.05589199680799573,0.7650346656059223,r>l,dyad30-dyad41-cond1
817,40,0.12435400084345176,0.1898315991504998,0.0,0.05759122837209068,0.5969355099305687,l>r,dyad30-dyad41-cond1
818,41,0.0,0.0,0.0,0.0,0.36824314862231633,r>l,dyad30-dyad41-cond1
819,42,0.11180339887498948,0.11180339887498948,0.0,0.0,0.5967840882627798,l>r,dyad30-dyad41-cond1
820,43,0.0,0.12909944487358055,0.0,0.0,0.5843619778382936,r>l,dyad30-dyad41-cond1
821,44,0.0,0.0,0.0,0.0,0.24110272083360695,l>r,dyad30-dyad41-cond1
822,45,0.21320071635561041,0.21320071635561041,0.0,0.0,0.3077559073901861,r>l,dyad30-dyad41-cond1
823,46,0.24999999999999994,0.24999999999999994,0.0,0.0,0.3310335799926848,l>r,dyad30-dyad41-cond1
824,47,0.2886751345948129,0.43301270189221935,0.0,0.0,0.3550004490748595,r>l,dyad30-dyad41-cond1
825,48,0.0,0.0,0.0,0.0,0.5082317917169064,l>r,dyad30-dyad41-cond1
826,49,0.0,0.08006407690254358,0.0,0.0,0.6278139871229066,r>l,dyad30-dyad41-cond1
827,50,0.1543033499620919,0.0,0.08058229640253803,0.08058229640253803,0.676463099376335,l>r,dyad30-dyad41-cond1
828,51,0.2279211529192759,0.2279211529192759,0.0,0.0,0.4794950690597226,r>l,dyad30-dyad41-cond1
829,52,0.25712973861328997,0.25712973861328997,0.0,0.0,0.5617213189877746,l>r,dyad30-dyad41-cond1
830,53,0.16116459280507606,0.08058229640253803,0.0,0.0,0.3873558071014771,r>l,dyad30-dyad41-cond1
831,54,0.0,0.0,0.0,0.0,0.24824292533715675,l>r,dyad30-dyad41-cond1
832,55,0.0,0.12216944435630522,0.0,0.0,0.5711487306264791,r>l,dyad30-dyad41-cond1
833,56,0.0,0.0,0.0,0.0,0.49656451717201733,l>r,dyad30-dyad41-cond1
834,57,0.18257418583505533,0.0,0.0,0.0,0.3913908944834442,r>l,dyad30-dyad41-cond1
835,58,0.2581988897471611,0.375,0.0,0.0,0.33734027029227065,l>r,dyad30-dyad41-cond1
836,59,0.17677669529663687,0.40555355282690636,0.0,0.08980265101338746,0.5053531130300353,r>l,dyad30-dyad41-cond1
837,60,0.0,0.04891159880445185,0.0,0.0,0.44001298661544597,l>r,dyad30-dyad41-cond1
838,61,0.07856742013183861,0.0,0.0,0.0,0.5453637812825374,r>l,dyad30-dyad41-cond1
839,62,0.06537204504606135,0.0,0.0,0.0,0.6786350821240308,l>r,dyad30-dyad41-cond1
840,63,0.08362420100070908,0.0,0.0,0.0,0.6378400571561147,r>l,dyad30-dyad41-cond1
841,64,0.10050378152592121,0.09090909090909091,0.0,0.0,0.738098128280051,l>r,dyad30-dyad41-cond1
842,65,0.10050378152592121,0.09090909090909091,0.0,0.0,0.5362048611065369,r>l,dyad30-dyad41-cond1
